price_change, adress, living_area, district, final_price, land_area, date_sold
Svampvägen 185; 6 rum, 128 + 97 m²; Villa, Enskede; 453 m² tomt; 9 maj 2019; -2,7%; 8 750 000 kr
Östrandsvägen 59; 6 rum, 181 + 38 m²; Villa, Enskede; 544 m² tomt; 14 maj 2019; -0,4%; 6 820 000 kr
Vivstavarvsvägen 229; 7 rum, 177 + 27 m²; Villa, Enskede; 625 m² tomt; 15 maj 2019; +11,4%; 8 350 000 kr
Victor Balcks väg 175; 6 rum, 91 + 87 m²; Villa, Enskede; 457 m² tomt; 27 sep 2019; +12,2%; 6 450 000 kr
Dagövägen 26; 4 rum, 87 + 49 m²; Villa, Enskede gård; 487 m² tomt; 26 jun 2014; -4,5%; 6 200 000 kr
Medlemsvägen 51; 7 rum, 133 + 67 m²; Villa, Enskede gård; 876 m² tomt; 20 nov 2014; +18,7%; 8 900 000 kr
Kulstötarvägen 50; 67 + 60 m²; Villa, Tallkrogen; 510 m² tomt; 9 sep 2019; +23,3%; 7 950 000 kr
Kulstötarvägen 50; 67 + 60 m²; Villa, Tallkrogen; 510 m² tomt; 9 sep 2019; +23,3%; 7 950 000 kr
Månhornsgränd 8; 137 + 55 m²; Villa, Enskede; 691 m² tomt; 16 sep 2019; —; 15 500 000 kr
Hemmansvägen 27; 120 + 50 m²; Villa, Gamla Enskede; 445 m² tomt; 16 sep 2019; +15,2%; 11 120 000 kr
Muskögatan 6; 5 rum, 90 + 45 m²; Villa, Svedmyra; 484 m² tomt; 27 sep 2019; +13,4%; 8 275 000 kr
Solvägen 4; 110 + 40 m²; Villa, Enskede; 613 m² tomt; 30 aug 2019; —; 15 000 000 kr
Estlandsgatan 101; 83 + 58 m²; Villa, Enskedefältet; 470 m² tomt; 1 jul 2019; +17,1%; 5 850 000 kr
Forstmästarvägen 17; 6 rum, 120 + 86 m²; Villa, Enskede-Årsta-Vantör; 681 m² tomt; 10 feb 2019; -6,8%; 7 450 000 kr
Kalixvägen 4; 7 rum, 187 + 23 m²; Villa, Enskede-Årsta-Vantör; 637 m² tomt; 3 maj 2019; +30,4%; 9 770 000 kr
Finska gatan 5; 4 rum, 68 + 40 m²; Villa, Enskede-Årsta-Vantör; 619 m² tomt; 23 maj 2019; -3,8%; 5 000 000 kr
Skutskärsvägen 39; 6 rum, 155 + 69 m²; Villa, Enskede; 828 m² tomt; 12 sep 2019; -4,2%; 6 700 000 kr
Enskedevägen 33; 5 rum, 115 + 56 m²; Villa, Gamla Enskede; 454 m² tomt; 23 sep 2019; +5,3%; 10 000 000 kr
Torögatan 76; 66 + 66 m²; Villa, Enskede; 500 m² tomt; 23 aug 2019; +23,8%; 7 550 000 kr
Lemmings väg 17; 62 + 62 m²; Villa, Enskede; 531 m² tomt; 6 aug 2019; +3,2%; 5 650 000 kr
Kalixvägen 4; 169 + 30 m²; Villa, Enskede; 637 m² tomt; 29 jul 2019; —; 9 770 000 kr
Lemmings väg 45; 4½ rum, 108 + 54 m²; Villa, Enskede; 543 m² tomt; 26 jun 2019; +12,0%; 6 700 000 kr
Solvägen 16; 5 rum, 103 + 65 m²; Villa, Enskede; 389 m² tomt; 5 apr 2017; +11,6%; 11 100 000 kr
Wismarsvägen 20; 98 + 75 m²; Villa, Enskede; 572 m² tomt; 26 aug 2019; —; 7 950 000 kr
Lingvägen 75; 69 + 58 m²; Villa, Enskede; 494 m² tomt; 16 aug 2019; —; 7 000 000 kr
Kubikenborgsvägen 7; 130 + 40 m²; Villa, Enskede; 694 m² tomt; 1 aug 2019; —; 10 700 000 kr
Stockholmsvägen 71; 3 rum, 83 + 46 m²; Villa, Gamla Enskede; 444 m² tomt; 2 sep 2019; +9,1%; 7 850 000 kr
Vivstavarvsvägen 229; 155 + 33 m²; Villa, Enskede; 625 m² tomt; 1 aug 2019; —; 8 220 000 kr
Viborgska vägen 27; 118 + 45 m²; Villa, Enskede; 496 m² tomt; 31 jul 2019; +14,4%; 8 000 000 kr
Arbottnavägen 11; 102 + 77 m²; Villa, Farsta stadsdelsområde; 497 m² tomt; 25 jul 2019; +27,0%; 7 360 000 kr
Vivstavarvsvägen 212; 122 + 65 m²; Villa, Enskede; 669 m² tomt; 2 jul 2019; +19,3%; 8 050 000 kr
Dammtrappgatan 13; 92 + 22 m²; Villa, Enskede gård; 512 m² tomt; 8 jul 2019; —; 9 000 000 kr
Murklevägen 54; 81 + 44 m²; Villa, Enskede; 488 m² tomt; 27 jun 2019; —; 9 965 000 kr
Tallkrogsvägen 48; 67 + 67 m²; Villa, Tallkrogen; 583 m² tomt; 2 jul 2019; +21,7%; 7 000 000 kr
Hemmansvägen 30; 80 + 46 m²; Villa, Gamla Enskede; 525 m² tomt; 15 jul 2019; +0,0%; 6 900 000 kr
Korsnäsvägen 3; 159 + 36 m²; Villa, Enskede; 640 m² tomt; 28 jun 2019; +1,8%; 8 600 000 kr
Margaretavägen 14; 114 + 58 m²; Villa, Enskede; 652 m² tomt; 1 jul 2019; —; 15 680 000 kr
Sågverksgatan 70; 116 m²; Villa, Enskede-Årsta-Vantör; 863 m² tomt; 12 jul 2019; -7,1%; 6 500 000 kr
Öselvägen 1; 7 rum, 169 + 96 m²; Villa, Enskede Gård; 700 m² tomt; 7 feb 2019; +5,7%; 11 100 000 kr
Ösmogatan 7; 81 + 48 m²; Villa, Svedmyra; 553 m² tomt; 17 jun 2019; +17,4%; 7 270 000 kr
Östrandsvägen 59; 146 + 46 m²; Villa, Enskede; 544 m² tomt; 5 jul 2019; —; 6 850 000 kr
Bandhagsvägen 7; 144 + 72 m²; Villa, Enskede; 1 220 m² tomt; 3 jul 2019; +32,6%; 11 600 000 kr
Amatörvägen 68; 55 + 54 m²; Villa, Farsta stadsdelsområde; 464 m² tomt; 28 jun 2019; +18,3%; 6 500 000 kr
Amatörvägen 68; 55 + 54 m²; Villa, Farsta stadsdelsområde; 464 m² tomt; 28 jun 2019; +18,3%; 6 500 000 kr
Mellanvägen 4; 78 + 50 m²; Villa, Enskede; 483 m² tomt; 27 jun 2019; +5,4%; 8 425 000 kr
Lemmings väg 42; 68 + 64 m²; Villa, Tallkrogen; 498 m² tomt; 26 jun 2019; +12,0%; 7 000 000 kr
Hemmansvägen 24; 98 + 46 m²; Villa, Gamla Enskede Är; 600 m² tomt; 17 jun 2019; -7,1%; 6 500 000 kr
Svedmyrastigen 15; 70 + 65 m²; Villa, Enskede; 713 m² tomt; 17 jun 2019; -3,5%; 6 750 000 kr
Tjärbrännargränd 8; 129 + 59 m²; Villa, Enskede; 956 m² tomt; 14 jun 2019; —; 11 100 000 kr
Träningsvägen 1; 61 + 56 m²; Villa, Enskede; 386 m² tomt; 14 jun 2019; —; 6 450 000 kr
Dorpatsvägen 6; 70 + 40 m²; Villa, Enskede-Årsta-Vantör; 536 m² tomt; 10 maj 2019; +5,6%; 5 800 000 kr
Sorundagatan 14; 7 rum, 158 + 44 m²; Villa, Enskede; 676 m² tomt; 22 jun 2019; +4,4%; 8 770 000 kr
Delägargatan 29; 5 rum, 105 + 47 m²; Villa, Enskede Gård; 479 m² tomt; 10 maj 2018; +18,5%; 9 300 000 kr
Tussmötevägen 225; 6 rum, 152 + 64 m²; Villa, Stureby; 1 049 m² tomt; 10 feb 2015; +25,3%; 9 150 000 kr
Margaretavägen 4; 6 rum, 149 + 76 m²; Villa, Enskede-Årsta-Vantör; 411 m² tomt; 27 feb 2016; +14,6%; 12 550 000 kr
Lilla Gungans väg 3; 6 rum, 158 + 79 m²; Villa, Skarpnäcks stadsdelsområde; 629 m² tomt; 20 mar 2016; +12,0%; 11 700 000 kr
Stockrosvägen 7; 5 rum, 111 + 43 m²; Villa, Gamla Enskede; 616 m² tomt; 25 aug 2016; +21,8%; 10 900 000 kr
Enskedevägen 41; 4 rum, 123 + 59 m²; Villa, Gamla Enskede; 467 m² tomt; 12 sep 2016; +5,9%; 10 325 000 kr
Träningsvägen 16; 4 rum, 53 + 58 m²; Villa, Tallkrogen; 365 m² tomt; 1 mar 2017; +20,6%; 7 175 000 kr
Palmfeltsvägen 45; 8 rum, 138 m²; Villa, Enskede Gård; 64 493 kr/m²; 21 dec 2016; +0,6%; 8 900 000 kr
Hemmansvägen 32; 7 rum, 121 + 63 m²; Villa, Enskede; 525 m² tomt; 31 maj 2017; +22,2%; 11 550 000 kr
Jösseforsvägen 12; 6 rum, 135 + 95 m²; Villa, Enskede; 699 m² tomt; 30 aug 2017; +10,3%; 10 750 000 kr
Solvägen 9; 5 rum, 143 + 70 m²; Villa, Gamla Enskede; 603 m² tomt; 18 okt 2017; +16,4%; 13 100 000 kr
Fållnäsgatan 3; 7 rum, 128 + 70 m²; Villa, Svedmyra; 424 m² tomt; 17 nov 2017; +20,6%; 9 950 000 kr
Sockenvägen 418; 10 rum, 170 + 84 m²; Villa, Gamla Enskede; 705 m² tomt; 28 nov 2017; +13,8%; 12 350 000 kr
Handelsvägen 33; 6 rum, 122 + 54 m²; Villa, Gamla Enskede; 611 m² tomt; 11 feb 2018; +11,7%; 11 140 000 kr
Föreningsvägen 38; 8 rum, 213 + 47 m²; Villa, Enskede Gård; 518 m² tomt; 5 maj 2018; +4,5%; 8 310 000 kr
Kolonivägen 3; 8 rum, 145 + 86 m²; Villa, Gamla Enskede; 694 m² tomt; 25 maj 2018; +13,0%; 12 150 000 kr
Savolaksvägen 1; 5 rum, 82 + 63 m²; Villa, Enskedefältet; 407 m² tomt; 8 sep 2018; +14,7%; 7 510 000 kr
Murklevägen 54; 6 rum, 156 + 17 m²; Villa, Gamla Enskede; 488 m² tomt; 31 jan 2019; +8,1%; 10 000 000 kr
Odelbergsvägen 58; 169 + 96 m²; Villa, Enskede gård; 700 m² tomt; 3 jun 2019; —; 11 100 000 kr
Stralsundsgatan 13; 129 + 70 m²; Villa, Enskede; 540 m² tomt; 3 jun 2019; —; 9 700 000 kr
Enskedevägen 23; 135 + 47 m²; Villa, Enskede; 541 m² tomt; 24 maj 2019; —; 11 000 000 kr
Lessebovägen 137; 75 + 73 m²; Villa, Enskede; 823 m² tomt; 31 maj 2019; —; 8 600 000 kr
Tallkrogsvägen 46; 65 + 65 m²; Villa, Farsta stadsdelsområde; 585 m² tomt; 3 jun 2019; +13,7%; 6 700 000 kr
Lilla Gungans väg 6; 227 m²; Villa, Enskede; 934 m² tomt; 18 jun 2019; +25,3%; 7 260 000 kr
Herrhagsvägen 79; 66 + 66 m²; Villa, Enskede; 500 m² tomt; 3 jun 2019; +9,4%; 5 360 000 kr
Vivstavarvsvägen 215; 5 rum, 153 + 75 m²; Villa, Stureby; 956 m² tomt; 25 jan 2019; +20,0%; 11 100 000 kr
Katrineforsvägen 5; 6 rum, 168 + 58 m²; Villa, Stureby; 675 m² tomt; 15 feb 2019; +4,5%; 9 400 000 kr
Katrineforsvägen 5; 6 rum, 168 + 58 m²; Villa, Stureby; 675 m² tomt; 15 feb 2019; +4,5%; 9 400 000 kr
Kubikenborgsvägen 7; 6 rum, 144 + 70 m²; Villa, Stureby; 694 m² tomt; 15 maj 2019; +23,1%; 10 700 000 kr
Fasanvägen 19; 93 + 91 m²; Villa, Enskede; 533 m² tomt; 13 maj 2019; +15,1%; 6 900 000 kr
Söråkersvägen 11; 148 + 30 m²; Villa, Enskede; 946 m² tomt; 13 maj 2019; —; 8 875 000 kr
Olympiavägen 118; 6 rum, 86 + 79 m²; Villa, Tallkrogen; 622 m² tomt; 31 maj 2019; +8,5%; 7 050 000 kr
Herrhagsvägen 95; 73 + 73 m²; Villa, Enskede; 532 m² tomt; 15 mar 2019; +13,9%; 4 550 000 kr
Kantarellvägen 10; 93 + 55 m²; Villa, Enskede; 437 m² tomt; 6 maj 2019; —; 9 700 000 kr
Forstmästarvägen 17; 85 + 124 m²; Villa, Enskede; 681 m² tomt; 10 maj 2019; —; 7 450 000 kr
Fållnäsgatan 4; 81 + 45 m²; Villa, Enskede; 477 m² tomt; 22 mar 2019; +2,5%; 7 150 000 kr
Dagövägen 25; 7 rum, 132 + 63 m²; Villa, Enskedefältet; 542 m² tomt; 15 mar 2019; +15,2%; 12 100 000 kr
Munksjövägen 14; 176 + 88 m²; Villa, Stureby; 796 m² tomt; 2 maj 2019; +16,9%; 7 600 000 kr
Hemskogsvägen 213; 176 + 93 m²; Villa, Enskede; 1 089 m² tomt; 29 apr 2019; —; 9 300 000 kr
Amatörvägen 7; 63 + 60 m²; Villa, Tallkrogen; 338 m² tomt; 15 apr 2019; +2,6%; 5 900 000 kr
Tussmötevägen 215; 254 + 123 m²; Villa, Stureby; 880 m² tomt; 15 feb 2019; +14,1%; 11 700 000 kr
Enskedevägen 13; 139 + 72 m²; Villa, Gamla Enskede; 799 m² tomt; 18 mar 2019; -7,4%; 8 800 000 kr
Sockenvägen 403; 5 rum, 94 + 60 m²; Villa, Gamla Enskede; 454 m² tomt; 21 apr 2019; +0,8%; 8 035 000 kr
Margaretavägen 14; 6 rum, 134 + 61 m²; Villa, Gamla Enskede; 652 m² tomt; 5 maj 2019; +18,3%; 15 680 000 kr
Dorpatsvägen 9; 78 + 42 m²; Villa, Enskede; 531 m² tomt; 15 feb 2019; -4,1%; 4 790 000 kr
Estlandsgatan 135; 7 rum, 101 + 62 m²; Villa, Enskede; 509 m² tomt; 6 nov 2017; +36,7%; 12 300 000 kr
Savolaksvägen 7; 3 rum, 81 + 63 m²; Villa, Enskede; 492 m² tomt; 16 aug 2018; +12,9%; 7 850 000 kr
Sorundagatan 8; 4 rum, 64 + 56 m²; Villa, Enskede; 367 m² tomt; 29 jun 2018; +0,0%; 5 750 000 kr
Nämdögatan 9; 7 rum, 125 + 95 m²; Villa, Enskede; 538 m² tomt; 9 maj 2018; +5,3%; 7 900 000 kr
Solvägen 4; 7 rum, 134 + 42 m²; Villa, Enskede; 613 m² tomt; 3 feb 2018; +2,6%; 10 360 000 kr
Savolaksvägen 13; 7 rum, 126 + 69 m²; Villa, Enskede; 492 m² tomt; 14 nov 2018; +17,4%; 11 680 000 kr
Enskedevägen 23; 6 rum, 162 + 56 m²; Villa, Gamla Enskede; 542 m² tomt; 17 apr 2019; +7,3%; 11 000 000 kr
Victor Balcks väg 133; 73 + 73 m²; Villa, Enskede; 331 m² tomt; 1 apr 2019; +11,8%; 6 650 000 kr
Björkvägen 43; 140 + 62 m²; Villa, Gamla Enskede; 568 m² tomt; 15 mar 2019; +3,0%; 12 100 000 kr
Savolaksvägen 13; 114 + 83 m²; Villa, Enskede; 492 m² tomt; 29 mar 2019; —; 11 680 000 kr
Vargövägen 10; 90 + 64 m²; Villa, Enskede; 612 m² tomt; 30 jan 2019; —; 8 500 000 kr
Dammtrappgatan 12; 5 rum, 135 + 98 m²; Villa, Enskede Gård; 599 m² tomt; 4 apr 2019; +20,1%; 12 000 000 kr
Enskedevägen 137; 90 + 58 m²; Villa, Enskede; 491 m² tomt; 4 mar 2019; —; 9 075 000 kr
Olympiavägen 49; 58 + 46 m²; Villa, Farsta stadsdelsområde; 329 m² tomt; 4 mar 2019; +4,6%; 5 700 000 kr
Estlandsgatan 140; 102 + 66 m²; Villa, Enskede-Årsta-Vantör; 498 m² tomt; 8 mar 2019; -1,0%; 7 625 000 kr
Fasanvägen 7; 4 rum, 65 + 62 m²; Villa, Tallkrogen; 602 m² tomt; 19 mar 2019; -4,8%; 5 230 000 kr
Hanvedsgatan 8; 69 + 65 m²; Villa, Tallkrogen; 459 m² tomt; 26 feb 2019; +8,8%; 5 000 000 kr
Krokvägen 38; 121 + 58 m²; Villa, Gamla Enskede; 435 m² tomt; 25 feb 2019; +20,1%; 16 510 000 kr
Krokvägen 38; 121 + 58 m²; Villa, Gamla Enskede; 435 m² tomt; 25 feb 2019; +20,1%; 16 510 000 kr
Uddeholmsvägen 239; 7 rum, 160 + 40 m²; Villa, Stureby; 931 m² tomt; 5 jun 2018; +2,8%; 9 970 000 kr
Lessebovägen 141; 78 + 78 m²; Villa, Stureby; 790 m² tomt; 22 feb 2019; +15,8%; 8 100 000 kr
Amatörvägen 47; 86 + 75 m²; Villa, Tallkrogen; 502 m² tomt; 15 feb 2019; +11,1%; 7 750 000 kr
Riskvägen 14; 9 rum, 230 + 46 m²; Villa, Enskede; 977 m² tomt; 7 jun 2017; +22,6%; 19 000 000 kr
Stockholmsvägen 63; 7 rum, 138 + 86 m²; Villa, Gamla Enskede; 627 m² tomt; 25 feb 2018; +6,8%; 11 000 000 kr
Hemmansvägen 9; 6 rum, 105 + 59 m²; Villa, Gamla Enskede; 534 m² tomt; 18 nov 2018; +7,7%; 10 500 000 kr
Hemmansvägen 9; 73 + 45 m²; Villa, Enskede; 534 m² tomt; 8 feb 2019; —; 10 500 000 kr
Fållnäsgatan 26; 137 + 70 m²; Villa, Enskede; 497 m² tomt; 7 jan 2019; +0,0%; 9 995 000 kr
Tystbergavägen 21; 138 + 42 m²; Villa, Enskede; 899 m² tomt; 28 jan 2019; —; 7 400 000 kr
Träningsvägen 16; 53 + 50 m²; Villa, Farsta stadsdelsområde; 364 m² tomt; 31 jan 2019; +16,8%; 7 000 000 kr
Polovägen 25; 130 + 6 m²; Villa, Enskede; 526 m² tomt; 4 feb 2019; -6,6%; 6 045 000 kr
Kantarellvägen 24; 125 + 71 m²; Villa, Enskede; 549 m² tomt; 1 feb 2019; +6,3%; 10 600 000 kr
Revalsgatan 16; 103 + 72 m²; Villa, Enskedefältet; 536 m² tomt; 1 feb 2019; +6,1%; 7 800 000 kr
Muskögatan 29; 95 + 40 m²; Villa, Enskede; 555 m² tomt; 18 jan 2019; +6,3%; 8 450 000 kr
Stralsundsgatan 21; 90 + 32 m²; Villa, Enskede; 550 m² tomt; 1 feb 2019; +1,8%; 6 620 000 kr
Vargövägen 10; 5 rum, 107 + 49 m²; Villa, Enskede; 612 m² tomt; 24 sep 2018; +6,9%; 8 500 000 kr
Sotholmsvägen 14; 94 + 42 m²; Villa, Enskede; 512 m² tomt; 18 jan 2019; +4,1%; 6 550 000 kr
Maratonvägen 115; 56 + 56 m²; Villa, Enskede; 474 m² tomt; 11 jan 2019; +28,6%; 6 425 000 kr
Godsägarvägen 24; 123 + 63 m²; Villa, Enskede gård; 685 m² tomt; 11 okt 2018; —; 11 400 000 kr
Fiskebyvägen 3; 140 + 40 m²; Villa, Enskede Stureby; 880 m² tomt; 15 jan 2019; -0,7%; 6 900 000 kr
Mörkövägen 70; 66 + 62 m²; Villa, Farsta stadsdelsområde; 493 m² tomt; 18 jan 2019; +0,0%; 5 250 000 kr
Lessebovägen 111; 201 + 109 m²; Villa, Stureby; 920 m² tomt; 11 jan 2019; -2,7%; 10 900 000 kr
Livlandsgatan 120; 82 + 63 m²; Villa, Enskede; 407 m² tomt; 2 jan 2019; —; 7 510 000 kr
Skåpaforsvägen 14; 190 + 120 m²; Villa, Stureby; 533 m² tomt; 8 jan 2019; +6,7%; 11 200 000 kr
Grycksbovägen 46; 129 + 63 m²; Villa, Enskede; 645 m² tomt; 4 jan 2019; —; 7 500 000 kr
Maratonvägen 119; 54 + 54 m²; Villa, Enskede; 488 m² tomt; 3 jan 2019; —; 6 700 000 kr
Hallstanäsvägen 4; 120 + 85 m²; Villa, Enskede; 741 m² tomt; 3 dec 2018; —; 10 050 000 kr
Olympiavägen 40; 50 + 50 m²; Villa, Enskede; 501 m² tomt; 23 nov 2018; +10,6%; 5 525 000 kr
Sandemarsvägen 7; 72 + 65 m²; Villa, Enskede; 493 m² tomt; 17 dec 2018; —; 6 875 000 kr
Lemmings väg 37; 88 + 80 m²; Villa, Tallkrogen; 542 m² tomt; 18 dec 2018; +10,2%; 6 600 000 kr
Amatörvägen 5; 51 + 48 m²; Villa, Tallkrogen; 338 m² tomt; 15 aug 2018; +0,0%; 5 600 000 kr
Lingvägen 65; 88 + 44 m²; Villa, Farsta stadsdelsområde; 502 m² tomt; 14 dec 2018; +9,0%; 5 940 000 kr
Amatörvägen 26; 91 + 54 m²; Villa, Enskede; 331 m² tomt; 30 nov 2018; +5,8%; 6 720 000 kr
Amatörvägen 50; 82 + 82 m²; Villa, Tallkrogen; 468 m² tomt; 12 dec 2018; +21,7%; 7 300 000 kr
Nådendalsvägen 2; 123 + 66 m²; Villa, Enskede-Årsta-Vantör; 604 m² tomt; 29 nov 2018; +0,1%; 9 900 000 kr
Nådendalsvägen 2; 123 + 66 m²; Villa, Enskede-Årsta-Vantör; 604 m² tomt; 29 nov 2018; +0,1%; 9 900 000 kr
Livlandsgatan 104; 94 + 68 m²; Villa, Enskede; 500 m² tomt; 10 dec 2018; +21,5%; 7 890 000 kr
Olympiavägen 61; 54 + 50 m²; Villa, Farsta stadsdelsområde; 326 m² tomt; 30 nov 2018; +19,6%; 5 972 000 kr
Kantarellvägen 10; 7 rum, 116 + 74 m²; Villa, Enskede; 437 m² tomt; 18 dec 2018; +2,1%; 9 700 000 kr
Sorundagatan 5; 51 + 56 m²; Villa, Farsta stadsdelsområde; 530 m² tomt; 16 nov 2018; -4,0%; 4 750 000 kr
Savolaksvägen 9; 112 + 40 m²; Villa, Enskede; 492 m² tomt; 15 nov 2018; —; 10 850 000 kr
Fasanvägen 1; 66 + 66 m²; Villa, Enskede; 540 m² tomt; 1 nov 2018; —; 6 500 000 kr
Herrhagsvägen 120; 104 + 65 m²; Villa, Tallkrogen; 577 m² tomt; 1 nov 2018; +0,1%; 8 000 000 kr
Morkullsvägen 22; 64 + 62 m²; Villa, Enskede; 481 m² tomt; 1 aug 2018; —; 5 400 000 kr
Kantarellvägen 9; 131 + 80 m²; Villa, Enskede; 549 m² tomt; 24 aug 2018; +1,8%; 9 975 000 kr
Kolonivägen 3; 123 + 72 m²; Villa, Enskede; 694 m² tomt; 15 okt 2018; —; 12 000 000 kr
Finska gatan 39; 94 + 67 m²; Villa, Enskedefältet; 649 m² tomt; 26 okt 2018; +0,0%; 7 395 000 kr
Fållnäsgatan 75; 70 m²; Villa, Enskede; 517 m² tomt; 19 okt 2018; +0,1%; 6 000 000 kr
Mörkövägen 73; 80 + 65 m²; Villa, Enskede; 474 m² tomt; 24 sep 2018; +8,5%; 7 000 000 kr
Enskedevägen 137; 5 rum, 133 + 64 m²; Villa, Enskede; 492 m² tomt; 8 nov 2018; +21,8%; 9 075 000 kr
Kulstötarvägen 23; 58 + 45 m²; Villa, Enskede; 526 m² tomt; 15 okt 2018; +6,4%; 5 000 000 kr
Savolaksvägen 7; 71 + 45 m²; Villa, Enskede; 492 m² tomt; 28 sep 2018; —; 7 850 000 kr
Wismarsvägen 6; 66 + 42 m²; Villa, Enskede; 607 m² tomt; 17 okt 2018; +13,9%; 9 450 000 kr
Maratonvägen 119; 5 rum, 73 + 51 m²; Villa, Enskede; 488 m² tomt; 1 nov 2018; +27,6%; 6 700 000 kr
Hemskogsvägen 213; 6 rum, 194 + 105 m²; Villa, Enskede; 1 089 m² tomt; 26 okt 2018; -6,8%; 9 300 000 kr
Herrhagsvägen 84; 68 + 54 m²; Villa, Enskede; 585 m² tomt; 31 aug 2018; +7,8%; 6 900 000 kr
Godsägarvägen 36; 117 + 57 m²; Villa, Enskede Gård; 611 m² tomt; 8 okt 2018; +0,6%; 9 000 000 kr
Maratonvägen 22; 67 + 59 m²; Villa, Enskede; 537 m² tomt; 31 aug 2018; -11,5%; 4 600 000 kr
Maratonvägen 112; 65 + 65 m²; Villa, Enskede; 534 m² tomt; 24 sep 2018; —; 5 400 000 kr
Polovägen 22; 95 + 80 m²; Villa, Enskede; 508 m² tomt; 27 sep 2018; +0,0%; 6 800 000 kr
Godsägarvägen 24; 6 rum, 162 + 34 m²; Villa, Enskede Gård; 686 m² tomt; 11 okt 2018; +6,0%; 11 400 000 kr
Föreningsvägen 38; 170 + 80 m²; Villa, Enskede gård; 517 m² tomt; 14 sep 2018; —; 8 310 000 kr
Sävenäsgatan 3; 112 + 50 m²; Villa, Stureby; 807 m² tomt; 31 aug 2018; +3,8%; 6 750 000 kr
Finska gatan 2; 90 + 47 m²; Villa, Enskede; 510 m² tomt; 7 sep 2018; -3,5%; 6 750 000 kr
Sorundagatan 8; 52 + 41 m²; Villa, Enskede; 367 m² tomt; 31 aug 2018; —; 5 750 000 kr
Lindevägen 21; 184 + 77 m²; Villa, Enskede Gård; 798 m² tomt; 31 aug 2018; +9,8%; 12 350 000 kr
Källvägen 28; 107 + 45 m²; Villa, Enskede; 325 m² tomt; 15 aug 2018; —; 10 185 000 kr
Dagövägen 37; 85 + 75 m²; Villa, Enskede; 581 m² tomt; 31 maj 2018; —; 1 813 000 kr
Hammerstavägen 83; 85 + 85 m²; Villa, Enskede; 792 m² tomt; 31 aug 2018; —; 7 800 000 kr
Plantskolevägen 71; 94 + 50 m²; Villa, Gamla Enskede; 724 m² tomt; 7 aug 2018; +4,0%; 8 525 000 kr
Skönviksvägen 234; 142 + 62 m²; Villa, Stureby; 733 m² tomt; 3 sep 2018; +5,4%; 9 480 000 kr
Skönviksvägen 234; 142 + 62 m²; Villa, Stureby; 733 m² tomt; 3 sep 2018; +5,4%; 9 480 000 kr
Estlandsgatan 146; 108 + 32 m²; Villa, Enskede; 498 m² tomt; 15 jun 2018; +23,0%; 10 200 000 kr
Dagövägen 24; 96 + 64 m²; Villa, Enskedefältet; 479 m² tomt; 26 jun 2018; +7,6%; 6 830 000 kr
Victor Balcks väg 135; 54 + 54 m²; Villa, Enskede; 331 m² tomt; 23 aug 2018; +39,9%; 4 190 000 kr
Sandemarsvägen 7; 6 rum, 162 m²; Villa, Enskede-Tallkrogen; 493 m² tomt; 11 sep 2018; -0,4%; 6 875 000 kr
Svampvägen 163; 115 + 57 m²; Villa, Enskede-Årsta-Vantör; 585 m² tomt; 27 aug 2018; -4,1%; 9 200 000 kr
Torögatan 96; 70 + 70 m²; Villa, Enskede; 518 m² tomt; 21 aug 2018; +0,0%; 5 995 000 kr
Träningsvägen 23; 75 + 75 m²; Villa, Tallkrogen; 488 m² tomt; 13 aug 2018; +12,4%; 7 300 000 kr
Kolonivägen 35; 92 + 63 m²; Villa, Gamla Enskede; 537 m² tomt; 10 aug 2018; +10,5%; 10 500 000 kr
Olympiavägen 98; 61 + 61 m²; Villa, Farsta stadsdelsområde; 465 m² tomt; 2 jul 2018; +4,2%; 6 200 000 kr
Nämdögatan 9; 129 + 39 m²; Villa, Enskede; 537 m² tomt; 8 aug 2018; —; 7 900 000 kr
Föreningsvägen 39; 87 + 87 m²; Villa, Enskede Gård; 617 m² tomt; 6 aug 2018; -3,5%; 5 765 000 kr
Bägersta Byväg 15; 100 + 57 m²; Villa, Enskede; 478 m² tomt; 3 aug 2018; +0,0%; 9 000 000 kr
Bandhagsvägen 44; 167 + 89 m²; Villa, Stureby; 849 m² tomt; 31 jul 2018; +18,8%; 12 950 000 kr
Murklevägen 65; 154 + 75 m²; Villa, Enskede; 705 m² tomt; 25 jan 2018; —; 12 350 000 kr
Maratonvägen 89; 92 + 48 m²; Villa, Enskede; 459 m² tomt; 1 aug 2018; —; 8 100 000 kr
Olympiavägen 60; 54 + 54 m²; Villa, Enskede; 504 m² tomt; 1 aug 2018; —; 6 370 000 kr
Plantskolevägen 81; 127 + 60 m²; Villa, Enskede; 699 m² tomt; 31 jul 2018; -0,7%; 7 450 000 kr
Lingvägen 57; 69 + 63 m²; Villa, Tallkrogen; 448 m² tomt; 23 jul 2018; +1,8%; 5 700 000 kr
Östrandsvägen 38; 136 + 56 m²; Villa, Stureby; 859 m² tomt; 20 jul 2018; +3,8%; 8 300 000 kr
Fållnäsgatan 20; 89 + 54 m²; Villa, Svedmyra; 520 m² tomt; 2 jul 2018; +0,0%; 7 750 000 kr
Sotholmsvägen 29; 94 + 43 m²; Villa, Enskede; 538 m² tomt; 29 jun 2018; —; 7 995 000 kr
